id	nombre	comunidad	municipio	provincia	lat	lon
0	PLAYA RASO - SESELLE	Galicia	Ares	Coruña (A)	-8.22310376017	43.4299771701
1	PLAYA ARES	Galicia	Ares	Coruña (A)	-8.23915877639	43.4300239172
2	PLAYA CHANTEIRO	Galicia	Ares	Coruña (A)	-8.30264001895	43.4486960832
3	PLAYA VALCOBO	Galicia	Arteixo	Coruña (A)	-8.53308848465	43.3185854859
4	PLAYA O REIRO	Galicia	Arteixo	Coruña (A)	-8.55833147723	43.3139770824
5	PLAYA A HUCHA	Galicia	Arteixo	Coruña (A)	-8.52971121864	43.3206153249
6	PLAYA A SALSA	Galicia	Arteixo	Coruña (A)	-8.52206345227	43.3248431389
7	PLAYA COMBOUZAS	Galicia	Arteixo	Coruña (A)	-8.54248939141	43.3148325537
8	PLAYA GANDARÍO	Galicia	Bergondo	Coruña (A)	-8.23920489925	43.3448512979
9	PLAYA O PEDRIDO	Galicia	Bergondo	Coruña (A)	-8.20867652105	43.3287975109
10	PLAYA MAÑÓNS	Galicia	Boiro	Coruña (A)	-8.85058302201	42.6325633982
11	PLAYA CARRAGUEIROS	Galicia	Boiro	Coruña (A)	-8.8727237904	42.6146989051
12	PLAYA LADEIRA DO CHAZO	Galicia	Boiro	Coruña (A)	-8.85952742088	42.6151923972
13	PLAYA RETORTA	Galicia	Boiro	Coruña (A)	-8.86281243534	42.6092980943
14	PLAYA PORTOMOURO	Galicia	Boiro	Coruña (A)	-8.83630255503	42.6363766042
15	PLAYA RIBEIRA GRANDE	Galicia	Boiro	Coruña (A)	-8.88596134799	42.6145051745
16	PLAYA PIÑEIRÓN	Galicia	Boiro	Coruña (A)	-8.87911144888	42.6132553653
17	PLAYA PERALTO	Galicia	Boiro	Coruña (A)	-8.8997013639	42.6392548244
18	PLAYA A MAGDALENA	Galicia	Cabanas	Coruña (A)	-8.17135674998	43.4213797532
19	PLAYA CHAMOSO	Galicia	Cabanas	Coruña (A)	-8.17844451921	43.4223460235
20	PLAYA LINGUNDE	Galicia	Camariñas	Coruña (A)	-9.17166756531	43.1392603436
21	PLAYA AREA DA VILA	Galicia	Camariñas	Coruña (A)	-9.17601369549	43.139667334
22	PLAYA LOBEIRAS	Galicia	Camariñas	Coruña (A)	-9.11482791968	43.1967912845
23	PLAYA O ARIÑO	Galicia	Camariñas	Coruña (A)	-9.15597301738	43.1313053053
24	PLAYA A AREIÑA BRANCA	Galicia	Camariñas	Coruña (A)	-9.16450971865	43.132815175
25	PLAYA O LAGO - CAMARIÑAS	Galicia	Camariñas	Coruña (A)	-9.19706823578	43.1330789029
26	PLAYA AROU	Galicia	Camariñas	Coruña (A)	-9.10485253456	43.1880374942
27	PLAYA CAMELLE	Galicia	Camariñas	Coruña (A)	-9.08975440377	43.1820356702
28	PLAYA AREA LONGA - CAMARIÑAS	Galicia	Camariñas	Coruña (A)	-9.18391943604	43.166338149
29	PLAYA RAZO	Galicia	Carballo	Coruña (A)	-8.71092567671	43.2922494702
30	PLAYA SAÍÑAS	Galicia	Carballo	Coruña (A)	-8.68808880555	43.2984026604
31	PLAYA RIA DE BALDAIO	Galicia	Carballo	Coruña (A)	-8.66464028014	43.3028386163
32	PLAYA PEDRA DO SAL	Galicia	Carballo	Coruña (A)	-8.65735872693	43.3041227019
33	PLAYA SAN MAMEDE (BOCA DO RIO) - CARNOTA	Galicia	Carnota	Coruña (A)	-9.10526575723	42.8376053833
34	PLAYA SAN PEDRO - CARNOTA	Galicia	Carnota	Coruña (A)	-9.13588954574	42.893132242
35	PLAYA LARIÑO - CARNOTA	Galicia	Carnota	Coruña (A)	-9.11944771222	42.7714123298
36	PLAYA PORTO CUBELO	Galicia	Carnota	Coruña (A)	-9.12812039945	42.8079989151
37	PLAYA MAR DE LIRA	Galicia	Carnota	Coruña (A)	-9.11647756211	42.8119222101
38	PLAYA CALDEBARCOS	Galicia	Carnota	Coruña (A)	-9.11626100843	42.8465567701
39	PLAYA A INSUELA	Galicia	Carnota	Coruña (A)	-9.13267368262	42.8502413794
40	PLAYA PORTO QUILMAS	Galicia	Carnota	Coruña (A)	-9.1419183234	42.8841929659
41	PLAYA ARDELEIRO	Galicia	Carnota	Coruña (A)	-9.13285228838	42.7932358279
42	PLAYA AREA BLANCA	Galicia	Carnota	Coruña (A)	-9.14701817722	42.8751702658
43	PLAYA CORNA BECERRA	Galicia	Carnota	Coruña (A)	-9.14384316054	42.8801060413
44	PLAYA MAGDALENA	Galicia	Cedeira	Coruña (A)	-8.05176815068	43.6576161991
45	PLAYA AREA LONGA - CEDEIRA	Galicia	Cedeira	Coruña (A)	-8.06602758211	43.6614655282
46	PLAYA A CONCHA - CEE	Galicia	Cee	Coruña (A)	-9.18799497528	42.9539933575
47	PLAYA ESTORDE	Galicia	Cee	Coruña (A)	-9.2173415423	42.9448831929
48	PLAYA GURES	Galicia	Cee	Coruña (A)	-9.1475047298	42.9129342604
49	PLAYA LIRES	Galicia	Cee	Coruña (A)	-9.25643235755	43.0040820415
50	PLAYA QUENXE	Galicia	Corcubión	Coruña (A)	-9.18896851577	42.940852491
51	PLAYA SANTA ISABEL	Galicia	Corcubión	Coruña (A)	-9.19106405705	42.9473051829
52	PLAYA RIAZOR	Galicia	Coruña (A)	Coruña (A)	-8.41080348669	43.3707778831
53	PLAYA ORZÁN	Galicia	Coruña (A)	Coruña (A)	-8.40269485903	43.3749093882
54	PLAYA SAN AMARO	Galicia	Coruña (A)	Coruña (A)	-8.39496050685	43.383674009
55	PLAYA OZA - LAZARETO	Galicia	Coruña (A)	Coruña (A)	-8.38106524682	43.3487881358
56	PLAYA AS LAPAS	Galicia	Coruña (A)	Coruña (A)	-8.40448198854	43.3858098755
57	PLAYA PORTIÑO	Galicia	Coruña (A)	Coruña (A)	-8.44538706316	43.3746521371
58	PLAYA MATADERO	Galicia	Coruña (A)	Coruña (A)	-8.40235277833	43.377350783
59	PLAYA ÉZARO	Galicia	Dumbría	Coruña (A)	-9.12874018801	42.9114924698
60	PLAYA ALMIEIRAS	Galicia	Fene	Coruña (A)	-8.18576160399	43.4267279437
61	PLAYA MANIÑOS	Galicia	Fene	Coruña (A)	-8.20108083115	43.4617101951
62	PLAYA BARALLOBRE	Galicia	Fene	Coruña (A)	-8.19033736928	43.4673613448
63	PLAYA COIDO	Galicia	Fene	Coruña (A)	-8.19090565477	43.4277553967
64	PLAYA RÍO SANDEU	Galicia	Fene	Coruña (A)	-8.19551372493	43.4286953771
65	PLAYA DONIÑOS	Galicia	Ferrol	Coruña (A)	-8.31782060974	43.4990053221
66	PLAYA SAN XURXO	Galicia	Ferrol	Coruña (A)	-8.301820615	43.5267413821
67	PLAYA COBAS	Galicia	Ferrol	Coruña (A)	-8.2994116977	43.5402779825
68	PLAYA CARANZA	Galicia	Ferrol	Coruña (A)	-8.2011087011	43.4788260321
69	PLAYA A GRAÑA	Galicia	Ferrol	Coruña (A)	-8.25862976102	43.4822145943
70	PLAYA CARIÑO	Galicia	Ferrol	Coruña (A)	-8.31502688827	43.4723686095
71	PLAYA A FRAGATA	Galicia	Ferrol	Coruña (A)	-8.29731806855	43.5383022152
72	PLAYA ESMELLE	Galicia	Ferrol	Coruña (A)	-8.29692503677	43.5337796862
73	PLAYA O VILAR - FERROL	Galicia	Ferrol	Coruña (A)	-8.30144981502	43.5417131196
74	PLAYA SANTA COMBA	Galicia	Ferrol	Coruña (A)	-8.28686874349	43.5590682386
75	PLAYA PONZOS	Galicia	Ferrol	Coruña (A)	-8.26654310555	43.5579725711
76	PLAYA SAN FELIPE	Galicia	Ferrol	Coruña (A)	-8.27648027668	43.4704705758
77	PLAYA A CABANA	Galicia	Ferrol	Coruña (A)	-8.25192190303	43.4919484613
78	PLAYA SARDIÑEIRO	Galicia	Fisterra	Coruña (A)	-9.22997654399	42.9437595146
79	PLAYA LANGOSTEIRA	Galicia	Fisterra	Coruña (A)	-9.25112064683	42.9274206485
80	PLAYA RIVEIRA	Galicia	Fisterra	Coruña (A)	-9.26291489095	42.9742252397
81	PLAYA CORVEIRO	Galicia	Fisterra	Coruña (A)	-9.27593094834	42.9111564967
82	PLAYA LAXE	Galicia	Laxe	Coruña (A)	-9.00127846237	43.2216565655
83	PLAYA TRABA	Galicia	Laxe	Coruña (A)	-9.05048072917	43.1909001974
84	PLAYA ARNADO - BOAÑO - TRABA	Galicia	Laxe	Coruña (A)	-9.03203223973	43.2103730094
85	PLAYA SOESTO	Galicia	Laxe	Coruña (A)	-9.0184993214	43.2178989283
86	PLAYA CAIÓN	Galicia	Laracha (A)	Coruña (A)	-8.60975987632	43.31794001
87	PLAYA PRAIA MAIOR	Galicia	Malpica de Bergantiños	Coruña (A)	-8.81231415477	43.3260418898
88	PLAYA ESTEIRO - MAÑON	Galicia	Mañón	Coruña (A)	-7.72169538527	43.7527163714
89	PLAYA BARES	Galicia	Mañón	Coruña (A)	-7.67423283935	43.7718181429
90	PLAYA VILELA	Galicia	Mañón	Coruña (A)	-7.68809793609	43.7554444549
91	PLAYA ALAMEDA	Galicia	Miño	Coruña (A)	-8.20250913478	43.3402105598
92	PLAYA MIÑO GRANDE	Galicia	Miño	Coruña (A)	-8.2068939331	43.3634048227
93	PLAYA PERBES - ANDAHÍO - MIÑO	Galicia	Miño	Coruña (A)	-8.21313932682	43.3779030066
94	PLAYA A RIBEIRA - MIÑO PEQUENA	Galicia	Miño	Coruña (A)	-8.20917897912	43.3514896309
95	PLAYA A CRUZ	Galicia	Muxía	Coruña (A)	-9.21089391626	43.1036353388
96	PLAYA AREA MAIOR	Galicia	Muxía	Coruña (A)	-9.18868559613	43.0917528431
97	PLAYA O LAGO - MUXÍA	Galicia	Muxía	Coruña (A)	-9.16555139671	43.1087525869
98	PLAYA NEMIÑA	Galicia	Muxía	Coruña (A)	-9.26040164497	43.0114279719
99	PLAYA LOURIDO - MUXIA	Galicia	Muxía	Coruña (A)	-9.21962580297	43.0900356914
100	PLAYA ESPIÑEIRIDO - MUXIA	Galicia	Muxía	Coruña (A)	-9.2066069789	43.1022702687
101	PLAYA PARAMEÁN	Galicia	Muros	Coruña (A)	-8.9681281419	42.791003698
102	PLAYA O CABO	Galicia	Muros	Coruña (A)	-9.04773538474	42.7700546898
103	PLAYA SAN FRANCISCO	Galicia	Muros	Coruña (A)	-9.07124388752	42.7608729384
104	PLAYA O PORTO DO ANCORADOIRO - LARIÑO	Galicia	Muros	Coruña (A)	-9.1103359285	42.7580938394
105	PLAYA O PORTIÑO DO MAIO	Galicia	Muros	Coruña (A)	-8.97016824383	42.7915683471
106	PLAYA O ESPADANAL	Galicia	Muros	Coruña (A)	-9.06130779605	42.7617653666
107	PLAYA MEDRÓN-UÍA	Galicia	Muros	Coruña (A)	-9.0336465418	42.7939572377
108	PLAYA SOMORTO	Galicia	Muros	Coruña (A)	-8.97987465629	42.785430746
109	PLAYA AREA LONGA - MUROS	Galicia	Muros	Coruña (A)	-8.99827430447	42.7841320271
110	PLAYA BORNALLE	Galicia	Muros	Coruña (A)	-9.01657078126	42.8027266667
111	PLAYA A VOUGA	Galicia	Muros	Coruña (A)	-9.06424376056	42.7618611965
112	PLAYA O FOGAREIRO	Galicia	Muros	Coruña (A)	-9.07674029471	42.7567779318
113	PLAYA A AREA MAIOR	Galicia	Muros	Coruña (A)	-9.09959573448	42.7573153439
114	PLAYA AGROCOVO	Galicia	Muros	Coruña (A)	-8.97711068971	42.7893695605
115	PLAYA REIMÚNDEZ	Galicia	Muros	Coruña (A)	-8.99379159963	42.7834419657
116	PLAYA SEIXAL-AREA DO MEDIO	Galicia	Muros	Coruña (A)	-9.00081852173	42.7836086415
117	PLAYA LIÑARES	Galicia	Muros	Coruña (A)	-9.0200388895	42.8016823861
118	PLAYA A ROCHA	Galicia	Muros	Coruña (A)	-9.06310812789	42.7840114494
119	PLAYA A VIRXE DO CAMIÑO	Galicia	Muros	Coruña (A)	-9.06127944647	42.7832201447
120	PLAYA LARIÑO - MUROS	Galicia	Muros	Coruña (A)	-9.11169462892	42.7616245571
121	PLAYA BOA GRANDE	Galicia	Noia	Coruña (A)	-8.93118921645	42.7810180908
122	PLAYA BOA PEQUENA	Galicia	Noia	Coruña (A)	-8.92835861055	42.783304996
123	PLAYA SANTA CRISTINA	Galicia	Oleiros	Coruña (A)	-8.37453751236	43.3414425737
124	PLAYA BASTIAGUEIRO	Galicia	Oleiros	Coruña (A)	-8.36121976848	43.3429855364
125	PLAYA SANTA CRUZ PORTO	Galicia	Oleiros	Coruña (A)	-8.34663359192	43.3496292239
126	PLAYA NAVAL	Galicia	Oleiros	Coruña (A)	-8.34514952297	43.3551679563
127	PLAYA ESPIÑEIRO - OLEIROS	Galicia	Oleiros	Coruña (A)	-8.34070242397	43.3842048743
128	PLAYA MOROUZOS	Galicia	Ortigueira	Coruña (A)	-7.84656336733	43.7059517866
129	PLAYA A CONCHA - ORTIGUEIRA	Galicia	Ortigueira	Coruña (A)	-7.80661325389	43.7203950776
130	PLAYA SAN ANTONIO	Galicia	Ortigueira	Coruña (A)	-7.80106963452	43.7236450401
131	PLAYA BIMBIEIRO	Galicia	Ortigueira	Coruña (A)	-7.79312590749	43.7277361059
132	PLAYA BROÑA	Galicia	Outes	Coruña (A)	-8.92843260522	42.8039742729
133	PLAYA AREAL	Galicia	Pobra do Caramiñal (A)	Coruña (A)	-8.93259595455	42.6017667832
134	PLAYA LOMBIÑA	Galicia	Pobra do Caramiñal (A)	Coruña (A)	-8.92918250688	42.5887896303
135	PLAYA A CORNA - P. CARAMIÑAL	Galicia	Pobra do Caramiñal (A)	Coruña (A)	-8.94815366859	42.5868812921
136	PLAYA RAPOSIÑOS	Galicia	Pobra do Caramiñal (A)	Coruña (A)	-8.92690185975	42.6156589187
137	PLAYA ILLA	Galicia	Pobra do Caramiñal (A)	Coruña (A)	-8.93391303183	42.5861525134
138	PLAYA A BARCA	Galicia	Pobra do Caramiñal (A)	Coruña (A)	-8.92001022746	42.5963536332
139	PLAYA BALARÉS	Galicia	Ponteceso	Coruña (A)	-8.94134057829	43.2433602958
140	PLAYA ARNELA - PONTECESO	Galicia	Ponteceso	Coruña (A)	-8.95840010777	43.2671806667
141	PLAYA O OSMO	Galicia	Ponteceso	Coruña (A)	-8.95511141195	43.2672108497
142	PLAYA A ERMIDA	Galicia	Ponteceso	Coruña (A)	-8.95070529691	43.26469115
143	PLAYA NIÑONS	Galicia	Ponteceso	Coruña (A)	-8.90539971636	43.2970882058
144	PLAYA VER	Galicia	Pontedeume	Coruña (A)	-8.21093104326	43.4001995854
145	PLAYA PERBES - ANDAHÍO - PONTEDEUME	Galicia	Pontedeume	Coruña (A)	-8.21355708328	43.3802702673
146	PLAYA CENTROÑA	Galicia	Pontedeume	Coruña (A)	-8.17484417024	43.4139069434
147	PLAYA INSUA	Galicia	Pontedeume	Coruña (A)	-8.22030601001	43.3854408265
148	PLAYA SOPAZOS	Galicia	Pontedeume	Coruña (A)	-8.19300375562	43.4131048904
149	PLAYA SUBIGREXA	Galicia	Porto do Son	Coruña (A)	-8.99513381025	42.7295891096
150	PLAYA CABEIRO	Galicia	Porto do Son	Coruña (A)	-8.99047312413	42.7372888893
151	PLAYA A AGUIEIRA	Galicia	Porto do Son	Coruña (A)	-8.96247151212	42.7450850513
152	PLAYA COIRA	Galicia	Porto do Son	Coruña (A)	-8.94989763554	42.7575640918
153	PLAYA A ORNANDA	Galicia	Porto do Son	Coruña (A)	-8.93844436231	42.7692838926
154	PLAYA ESPIÑEIRIDO - P.DO SON	Galicia	Porto do Son	Coruña (A)	-9.06078787074	42.6061167327
155	PLAYA AS FURNAS	Galicia	Porto do Son	Coruña (A)	-9.03916689986	42.6396838704
156	PLAYA RÍO SIEIRA	Galicia	Porto do Son	Coruña (A)	-9.03562095905	42.6519383849
157	PLAYA QUEIRUGA	Galicia	Porto do Son	Coruña (A)	-9.03059255382	42.6777502141
158	PLAYA AREA LONGA - P. DO SON	Galicia	Porto do Son	Coruña (A)	-9.02667448128	42.6926016775
159	PLAYA O POZO	Galicia	Porto do Son	Coruña (A)	-8.9548997384	42.7489276641
160	PLAYA A GAFA	Galicia	Porto do Son	Coruña (A)	-8.94095743978	42.7666901134
161	PLAYA A TELLEIRA	Galicia	Porto do Son	Coruña (A)	-8.93549517116	42.7791915928
162	PLAYA O DIQUE	Galicia	Porto do Son	Coruña (A)	-8.93892171131	42.7758373236
163	PLAYA A VILA	Galicia	Porto do Son	Coruña (A)	-8.99901057792	42.7287530463
164	PLAYA TANXIL	Galicia	Rianxo	Coruña (A)	-8.81157240101	42.6466055826
165	PLAYA A TORRE	Galicia	Rianxo	Coruña (A)	-8.81488597158	42.6669000356
166	PLAYA AS CUNCHAS	Galicia	Rianxo	Coruña (A)	-8.79454845971	42.639190063
167	PLAYA RÍO AZOR	Galicia	Ribeira	Coruña (A)	-8.96677095066	42.5714916052
168	PLAYA COROSO	Galicia	Ribeira	Coruña (A)	-8.98094578338	42.5697514123
169	PLAYA O TOURO	Galicia	Ribeira	Coruña (A)	-8.98198218368	42.5472128857
170	PLAYA O VILAR - RIBEIRA	Galicia	Ribeira	Coruña (A)	-9.03569464515	42.5646005472
171	PLAYA CORRUBEDO	Galicia	Ribeira	Coruña (A)	-9.05657449763	42.5796951699
172	PLAYA O PRADO	Galicia	Ribeira	Coruña (A)	-9.07320699749	42.5740845294
173	PLAYA O PORTO - RIBEIRA	Galicia	Ribeira	Coruña (A)	-8.98873737613	42.5654845171
174	PLAYA A AMEIXIDA	Galicia	Ribeira	Coruña (A)	-8.98660736895	42.5399449295
175	PLAYA MOSQUEIROS	Galicia	Ribeira	Coruña (A)	-8.99434276318	42.534182207
176	PLAYA AREA SECADA	Galicia	Ribeira	Coruña (A)	-8.98242946074	42.5457638308
177	PLAYA A MURALLA	Galicia	Ribeira	Coruña (A)	-9.01345016033	42.5242788327
178	PLAYA BALIEIROS	Galicia	Ribeira	Coruña (A)	-9.07762430544	42.5828712392
179	PLAYA A CORNA - RIBEIRA	Galicia	Ribeira	Coruña (A)	-8.95084998893	42.5867377581
180	PLAYA BALUARTE	Galicia	Ribeira	Coruña (A)	-8.95760070194	42.5791351903
181	PLAYA CIRRO	Galicia	Sada	Coruña (A)	-8.29304225694	43.3866118241
182	PLAYA SAN PEDRO - SADA	Galicia	Sada	Coruña (A)	-8.28752204204	43.3851617006
183	PLAYA MORAZÓN	Galicia	Sada	Coruña (A)	-8.24917223833	43.3667019983
184	PLAYA ARNELA	Galicia	Sada	Coruña (A)	-8.25758080929	43.3714151849
185	PLAYA MEIRÁS	Galicia	Valdoviño	Coruña (A)	-8.19081466429	43.6040375345
186	PLAYA FROUXEIRA	Galicia	Valdoviño	Coruña (A)	-8.15141332864	43.6180387078
187	PLAYA CAMPELO - VALDOVIÑO	Galicia	Valdoviño	Coruña (A)	-8.20052696237	43.5989396084
188	PLAYA PANTÍIN	Galicia	Valdoviño	Coruña (A)	-8.10933959663	43.6416411036
189	PLAYA BALEO	Galicia	Valdoviño	Coruña (A)	-8.10056966806	43.6495881465
190	PLAYA VILLARRUBE	Galicia	Valdoviño	Coruña (A)	-8.07457346969	43.6435006756
191	PLAYA MOURILLÁ - OS BOTES	Galicia	Valdoviño	Coruña (A)	-8.18978868396	43.6093110723
192	PLAYA FORNOS	Galicia	Cariño	Coruña (A)	-7.85115270332	43.7153719784
193	PLAYA PEIRAL	Galicia	Cariño	Coruña (A)	-7.86480480507	43.7465983259
194	PLAYA FIGUEIRAS	Galicia	Cariño	Coruña (A)	-7.85675303418	43.7110258995
195	PLAYA ALTAR	Galicia	Barreiros	Lugo	-7.23999661182	43.5689696373
196	PLAYA ACANTILADO - REMIOR	Galicia	Barreiros	Lugo	-7.22395630066	43.5677486707
197	PLAYA FONTELA - VALEA	Galicia	Barreiros	Lugo	-7.20194248257	43.5645959513
198	PLAYA AREALONGA - BARREIROS	Galicia	Barreiros	Lugo	-7.17077021988	43.5581834021
199	PLAYA AS PASADAS	Galicia	Barreiros	Lugo	-7.18132258616	43.5634129836
200	PLAYA COTO	Galicia	Barreiros	Lugo	-7.21397931263	43.5667892127
201	PLAYA LÓNGARA	Galicia	Barreiros	Lugo	-7.18858634769	43.5638658717
202	PLAYA SAN BARTOLO	Galicia	Barreiros	Lugo	-7.23131256263	43.5693813218
203	PLAYA O TORNO	Galicia	Cervo	Lugo	-7.43987954491	43.6990751662
204	PLAYA CUBELAS	Galicia	Cervo	Lugo	-7.43667551665	43.6996096524
205	PLAYA CAOSA	Galicia	Cervo	Lugo	-7.4386238027	43.6967644532
206	PLAYA RUETA	Galicia	Cervo	Lugo	-7.40402573064	43.6846556746
207	PLAYA AREOURA	Galicia	Foz	Lugo	-7.34188257944	43.6424739216
208	PLAYA AREALONGA - FOZ	Galicia	Foz	Lugo	-7.30292272204	43.6081799286
209	PLAYA PEIZÁS	Galicia	Foz	Lugo	-7.27742751897	43.5902379369
210	PLAYA LLAS	Galicia	Foz	Lugo	-7.25952342508	43.5823812443
211	PLAYA A RAPADOIRA	Galicia	Foz	Lugo	-7.24508747274	43.5746709061
212	PLAYA PAMPILLOSA	Galicia	Foz	Lugo	-7.29194112958	43.5957991475
213	PLAYA AS POLAS	Galicia	Foz	Lugo	-7.31685731483	43.6227791871
214	PLAYA OS XUNCOS	Galicia	Foz	Lugo	-7.31882101986	43.6244129813
215	PLAYA ESTEIRO - XOVE	Galicia	Xove	Lugo	-7.55751814958	43.7132753763
216	PLAYA LAGO	Galicia	Xove	Lugo	-7.47771496225	43.7124462669
217	PLAYA PORTOCELO - XOVE	Galicia	Xove	Lugo	-7.51363698687	43.7231935548
218	PLAYA MORAS	Galicia	Xove	Lugo	-7.47155113251	43.7208874607
219	PLAYA AS CATEDRAIS	Galicia	Ribadeo	Lugo	-7.15551987112	43.556565042
220	PLAYA OS CASTROS - ILLAS	Galicia	Ribadeo	Lugo	-7.13274473666	43.5573021862
221	PLAYA OS BLOQUES	Galicia	Ribadeo	Lugo	-7.03928678893	43.5319476114
222	PLAYA ESTEIRO - RIBADEO	Galicia	Ribadeo	Lugo	-7.14654536151	43.5561570075
223	PLAYA ROCAS BLANCAS	Galicia	Ribadeo	Lugo	-7.04308656945	43.5556493046
224	PLAYA O CARGADEIRO	Galicia	Ribadeo	Lugo	-7.03471673951	43.5470277037
225	PLAYA AREALONGA - VICEDO	Galicia	Vicedo (O)	Lugo	-7.68727192869	43.7336444004
226	PLAYA XILLOI	Galicia	Vicedo (O)	Lugo	-7.65047963048	43.7459221624
227	PLAYA AREAGRANDE	Galicia	Vicedo (O)	Lugo	-7.62154643558	43.7217870497
228	PLAYA ABRELA	Galicia	Vicedo (O)	Lugo	-7.6098640685	43.7038388932
229	PLAYA VIDREIRO	Galicia	Vicedo (O)	Lugo	-7.67453365505	43.7417832039
230	PLAYA CAOLÍN	Galicia	Vicedo (O)	Lugo	-7.67291006837	43.74425336
231	PLAYA SACIDO	Galicia	Viveiro	Lugo	-7.61158941115	43.6809209004
232	PLAYA COVAS	Galicia	Viveiro	Lugo	-7.60644923579	43.6750614046
233	PLAYA AREA	Galicia	Viveiro	Lugo	-7.57980465203	43.6930655835
234	PLAYA A MAROSA	Galicia	Burela	Lugo	-7.37254835832	43.6763434399
235	PLAYA O PORTELO	Galicia	Burela	Lugo	-7.35485930357	43.6660912863
236	PLAYA O CANTIÑO	Galicia	Burela	Lugo	-7.34236114665	43.6448725749
237	PLAYA RIL	Galicia	Burela	Lugo	-7.3629586104	43.6732645837
238	PLAYA PENAOURAL	Galicia	Burela	Lugo	-7.35342676756	43.6641209362
239	PLAYA A CONCHEIRA	Galicia	Baiona	Pontevedra	-8.8503111492	42.124509291
240	PLAYA A BARBEIRA	Galicia	Baiona	Pontevedra	-8.84693973896	42.1254005365
241	PLAYA A RIBEIRA - BAIONA	Galicia	Baiona	Pontevedra	-8.84753946928	42.1233789325
242	PLAYA SANTA MARTA	Galicia	Baiona	Pontevedra	-8.8370492259	42.1167075588
243	PLAYA A LADEIRA	Galicia	Baiona	Pontevedra	-8.82769943716	42.1154619939
244	PLAYA DOS FRADES	Galicia	Baiona	Pontevedra	-8.85059000465	42.1277579265
245	PLAYA AREA DE BON	Galicia	Bueu	Pontevedra	-8.81795506142	42.3161661924
246	PLAYA LAGOS	Galicia	Bueu	Pontevedra	-8.82443549181	42.3267340352
247	PLAYA MOURISCA	Galicia	Bueu	Pontevedra	-8.82081384541	42.3398064269
248	PLAYA TUIA	Galicia	Bueu	Pontevedra	-8.81274954544	42.3399351174
249	PLAYA BELUSO	Galicia	Bueu	Pontevedra	-8.79783862743	42.3340729237
250	PLAYA LOUREIRO	Galicia	Bueu	Pontevedra	-8.77345135679	42.3332903619
251	PLAYA AGRELO	Galicia	Bueu	Pontevedra	-8.76906548918	42.3352340524
252	PLAYA PORTOMAIOR	Galicia	Bueu	Pontevedra	-8.7636780506	42.3384946422
253	PLAYA LAPAMÁN	Galicia	Bueu	Pontevedra	-8.75182915038	42.3440227839
254	PLAYA PESCADOIRA	Galicia	Bueu	Pontevedra	-8.78045378618	42.3301878591
255	PLAYA PETIS	Galicia	Bueu	Pontevedra	-8.77752201597	42.3316108522
256	PLAYA MELIDE (ILLA DE ONS)	Galicia	Bueu	Pontevedra	-8.92368117863	42.391729563
257	PLAYA DORNA (ILLA DE ONS)	Galicia	Bueu	Pontevedra	-8.9297833245	42.3792596198
258	PLAYA AREA DOS CANS (ILLA DE ONS)	Galicia	Bueu	Pontevedra	-8.93112402711	42.3765691486
259	PLAYA CANEXOL (ILLA DE ONS)	Galicia	Bueu	Pontevedra	-8.93219607287	42.3718389851
260	PLAYA SANTO TOMÉ	Galicia	Cambados	Pontevedra	-8.81616080187	42.5112085049
261	PLAYA SAIÑAS	Galicia	Cambados	Pontevedra	-8.82560370409	42.4801617033
262	PLAYA A TORRE SAN SATURNINO	Galicia	Cambados	Pontevedra	-8.81926869943	42.5090603272
263	PLAYA TRAGOVE	Galicia	Cambados	Pontevedra	-8.82718462511	42.5213990272
264	PLAYA O FACHO	Galicia	Cambados	Pontevedra	-8.82860753257	42.4880023593
265	PLAYA RODEIRA	Galicia	Cangas	Pontevedra	-8.77061276997	42.263880043
266	PLAYA LIMENS	Galicia	Cangas	Pontevedra	-8.81264572057	42.2613322582
267	PLAYA BARRA	Galicia	Cangas	Pontevedra	-8.8510155888	42.262735944
268	PLAYA VILARIÑO	Galicia	Cangas	Pontevedra	-8.82029829268	42.2773912801
269	PLAYA MENDUIÑA	Galicia	Cangas	Pontevedra	-8.81956015842	42.2974708187
270	PLAYA AREABRAVA	Galicia	Cangas	Pontevedra	-8.84048285989	42.2932627028
271	PLAYA AREA COVA	Galicia	Cangas	Pontevedra	-8.81977896961	42.2898257088
272	PLAYA AREAMILLA	Galicia	Cangas	Pontevedra	-8.7935239015	42.2515517744
273	PLAYA ARNELES	Galicia	Cangas	Pontevedra	-8.82922664253	42.2799740382
274	PLAYA NERGA	Galicia	Cangas	Pontevedra	-8.83700702188	42.2597323094
275	PLAYA MELIDE	Galicia	Cangas	Pontevedra	-8.86525685911	42.2529728519
276	PLAYA CASTIÑEIRA - CANGAS	Galicia	Cangas	Pontevedra	-8.83491480929	42.2886616577
277	PLAYA PINTÉNS	Galicia	Cangas	Pontevedra	-8.83188910231	42.2861355231
278	PLAYA FRANCÓN	Galicia	Cangas	Pontevedra	-8.81843267963	42.2925676857
279	PLAYA SALGUEIRON	Galicia	Cangas	Pontevedra	-8.78662334533	42.2572402876
280	PLAYA A LANZADA-O GROVE	Galicia	Grove (O)	Pontevedra	-8.87959876465	42.4549695119
281	PLAYA RAEIROS - PAXAREIRO	Galicia	Grove (O)	Pontevedra	-8.89695273688	42.462893645
